,Drain Voltage,Drain Current,Drain Time
"115,970",-6.00E-01,-2.63E-03,10.319370
"115,971",-6.00E-01,-2.63E-03,10.319390
"115,972",-6.00E-01,-2.63E-03,10.319410
"115,973",-6.00E-01,-2.63E-03,10.319430
"115,974",-6.00E-01,-2.63E-03,10.319450
"115,975",-6.00E-01,-2.63E-03,10.319470
"115,976",-6.00E-01,-2.63E-03,10.319490
"115,977",-6.00E-01,-2.63E-03,10.319510
"115,978",-6.00E-01,-2.63E-03,10.319530
"115,979",-6.00E-01,-2.63E-03,10.319550
"115,980",-6.00E-01,-2.63E-03,10.319570
"115,981",-6.00E-01,-2.63E-03,10.319590
"115,982",-6.00E-01,-2.63E-03,10.319610
"115,983",-6.00E-01,-2.63E-03,10.319630
"115,984",-6.00E-01,-2.63E-03,10.319650
"115,985",-6.00E-01,-2.63E-03,10.319670
"115,986",-6.00E-01,-2.63E-03,10.319690
"115,987",-6.00E-01,-2.63E-03,10.319710
"115,988",-6.00E-01,-2.63E-03,10.319730
"115,989",-6.00E-01,-2.63E-03,10.319750
"115,990",-6.00E-01,-2.63E-03,10.319770
"115,991",-6.00E-01,-2.63E-03,10.319790
"115,992",-6.00E-01,-2.63E-03,10.319810
"115,993",-6.00E-01,-2.63E-03,10.319830
"115,994",-6.00E-01,-2.63E-03,10.319850
"115,995",-6.00E-01,-2.63E-03,10.319870
"115,996",-6.00E-01,-2.63E-03,10.319890
"115,997",-6.00E-01,-2.63E-03,10.319910
"115,998",-6.00E-01,-2.63E-03,10.319930
"115,999",-6.00E-01,-2.63E-03,10.319950
"116,000",-6.00E-01,-2.63E-03,10.319970
"116,001",-6.00E-01,-2.63E-03,10.319990
"116,002",-6.00E-01,-2.63E-03,10.320010
"116,003",-6.00E-01,-2.63E-03,10.320030
"116,004",-6.00E-01,-2.63E-03,10.320050
"116,005",-6.00E-01,-2.63E-03,10.320070
"116,006",-6.00E-01,-2.63E-03,10.320090
"116,007",-6.00E-01,-2.63E-03,10.320110
"116,008",-6.00E-01,-2.63E-03,10.320130
"116,009",-6.00E-01,-2.63E-03,10.320150
"116,010",-6.00E-01,-2.63E-03,10.320170
"116,011",-6.00E-01,-2.63E-03,10.320190
"116,012",-6.00E-01,-2.63E-03,10.320210
"116,013",-6.00E-01,-2.63E-03,10.320230
"116,014",-6.00E-01,-2.63E-03,10.320250
"116,015",-6.00E-01,-2.63E-03,10.320270
"116,016",-6.00E-01,-2.63E-03,10.320290
"116,017",-6.00E-01,-2.63E-03,10.320310
"116,018",-6.00E-01,-2.63E-03,10.320330
"116,019",-6.00E-01,-2.63E-03,10.320350
"116,020",-6.00E-01,-2.63E-03,10.320370
"116,021",-6.00E-01,-2.63E-03,10.320390
"116,022",-6.00E-01,-2.63E-03,10.320410
"116,023",-6.00E-01,-2.63E-03,10.320430
"116,024",-6.00E-01,-2.63E-03,10.320450
"116,025",-6.00E-01,-2.63E-03,10.320470
"116,026",-6.00E-01,-2.63E-03,10.320490
"116,027",-6.00E-01,-2.63E-03,10.320510
"116,028",-6.00E-01,-2.63E-03,10.320530
"116,029",-6.00E-01,-2.63E-03,10.320550
"116,030",-6.00E-01,-2.63E-03,10.320570
"116,031",-6.00E-01,-2.63E-03,10.320590
"116,032",-6.00E-01,-2.63E-03,10.320610
"116,033",-6.00E-01,-2.63E-03,10.320630
"116,034",-6.00E-01,-2.63E-03,10.320650
"116,035",-6.00E-01,-2.63E-03,10.320670
"116,036",-6.00E-01,-2.63E-03,10.320690
"116,037",-6.00E-01,-2.63E-03,10.320710
"116,038",-6.00E-01,-2.63E-03,10.320730
"116,039",-6.00E-01,-2.63E-03,10.320750
"116,040",-6.00E-01,-2.63E-03,10.320770
"116,041",-6.00E-01,-2.63E-03,10.320790
"116,042",-6.00E-01,-2.63E-03,10.320810
"116,043",-6.00E-01,-2.63E-03,10.320830
"116,044",-6.00E-01,-2.63E-03,10.320850
"116,045",-6.00E-01,-2.63E-03,10.320870
"116,046",-6.00E-01,-2.63E-03,10.320890
"116,047",-6.00E-01,-2.63E-03,10.320910
"116,048",-6.00E-01,-2.63E-03,10.320930
"116,049",-6.00E-01,-2.63E-03,10.320950
"116,050",-6.00E-01,-2.63E-03,10.320970
"116,051",-6.00E-01,-2.63E-03,10.320990
"116,052",-6.00E-01,-2.63E-03,10.321010
"116,053",-6.00E-01,-2.63E-03,10.321030
"116,054",-6.00E-01,-2.63E-03,10.321050
"116,055",-6.00E-01,-2.63E-03,10.321070
"116,056",-6.00E-01,-2.63E-03,10.321090
"116,057",-6.00E-01,-2.63E-03,10.321110
"116,058",-6.00E-01,-2.63E-03,10.321130
"116,059",-6.00E-01,-2.63E-03,10.321150
"116,060",-6.00E-01,-2.63E-03,10.321170
"116,061",-6.00E-01,-2.63E-03,10.321190
"116,062",-6.00E-01,-2.63E-03,10.321210
"116,063",-6.00E-01,-2.63E-03,10.321230
"116,064",-6.00E-01,-2.63E-03,10.321250
"116,065",-6.00E-01,-2.63E-03,10.321270
"116,066",-6.00E-01,-2.63E-03,10.321290
"116,067",-6.00E-01,-2.63E-03,10.321310
"116,068",-6.00E-01,-2.63E-03,10.321330
"116,069",-6.00E-01,-2.63E-03,10.321350
"116,070",-6.00E-01,-2.63E-03,10.321370
"116,071",-6.00E-01,-2.63E-03,10.321390
"116,072",-6.00E-01,-2.63E-03,10.321410
"116,073",-6.00E-01,-2.63E-03,10.321430
"116,074",-6.00E-01,-2.63E-03,10.321450
"116,075",-6.00E-01,-2.63E-03,10.321470
"116,076",-6.00E-01,-2.63E-03,10.321490
"116,077",-6.00E-01,-2.63E-03,10.321510
"116,078",-6.00E-01,-2.63E-03,10.321530
"116,079",-6.00E-01,-2.63E-03,10.321550
"116,080",-6.00E-01,-2.63E-03,10.321570
"116,081",-6.00E-01,-2.63E-03,10.321590
"116,082",-6.00E-01,-2.63E-03,10.321610
"116,083",-6.00E-01,-2.63E-03,10.321630
"116,084",-6.00E-01,-2.63E-03,10.321650
"116,085",-6.00E-01,-2.63E-03,10.321670
"116,086",-6.00E-01,-2.63E-03,10.321690
"116,087",-6.00E-01,-2.63E-03,10.321710
"116,088",-6.00E-01,-2.63E-03,10.321730
"116,089",-6.00E-01,-2.63E-03,10.321750
"116,090",-6.00E-01,-2.63E-03,10.321770
"116,091",-6.00E-01,-2.63E-03,10.321790
"116,092",-6.00E-01,-2.63E-03,10.321810
"116,093",-6.00E-01,-2.63E-03,10.321830
"116,094",-6.00E-01,-2.63E-03,10.321850
"116,095",-6.00E-01,-2.63E-03,10.321870
"116,096",-6.00E-01,-2.63E-03,10.321890
"116,097",-6.00E-01,-2.63E-03,10.321910
"116,098",-6.00E-01,-2.63E-03,10.321930
"116,099",-6.00E-01,-2.63E-03,10.321950
"116,100",-6.00E-01,-2.63E-03,10.321970
"116,101",-6.00E-01,-2.63E-03,10.321990
"116,102",-6.00E-01,-2.63E-03,10.322010
"116,103",-6.00E-01,-2.63E-03,10.322030
"116,104",-6.00E-01,-2.63E-03,10.322050
"116,105",-6.00E-01,-2.63E-03,10.322070
"116,106",-6.00E-01,-2.63E-03,10.322090
"116,107",-6.00E-01,-2.63E-03,10.322110
"116,108",-6.00E-01,-2.63E-03,10.322130
"116,109",-6.00E-01,-2.63E-03,10.322150
"116,110",-6.00E-01,-2.63E-03,10.322170
"116,111",-6.00E-01,-2.63E-03,10.322190
"116,112",-6.00E-01,-2.63E-03,10.322210
"116,113",-6.00E-01,-2.63E-03,10.322230
"116,114",-6.00E-01,-2.63E-03,10.322250
"116,115",-6.00E-01,-2.63E-03,10.322270
"116,116",-6.00E-01,-2.63E-03,10.322290
"116,117",-6.00E-01,-2.63E-03,10.322310
"116,118",-6.00E-01,-2.63E-03,10.322330
"116,119",-6.00E-01,-2.63E-03,10.322350
"116,120",-6.00E-01,-2.63E-03,10.322370
"116,121",-6.00E-01,-2.63E-03,10.322390
"116,122",-6.00E-01,-2.63E-03,10.322410
"116,123",-6.00E-01,-2.63E-03,10.322430
"116,124",-6.00E-01,-2.63E-03,10.322450
"116,125",-6.00E-01,-2.63E-03,10.322470
"116,126",-6.00E-01,-2.63E-03,10.322490
"116,127",-6.00E-01,-2.63E-03,10.322510
"116,128",-6.00E-01,-2.63E-03,10.322530
"116,129",-6.00E-01,-2.63E-03,10.322550
"116,130",-6.00E-01,-2.63E-03,10.322570
"116,131",-6.00E-01,-2.63E-03,10.322590
"116,132",-6.00E-01,-2.63E-03,10.322610
"116,133",-6.00E-01,-2.63E-03,10.322630
"116,134",-6.00E-01,-2.63E-03,10.322650
"116,135",-6.00E-01,-2.63E-03,10.322670
"116,136",-6.00E-01,-2.63E-03,10.322690
"116,137",-6.00E-01,-2.63E-03,10.322710
"116,138",-6.00E-01,-2.63E-03,10.322730
"116,139",-6.00E-01,-2.63E-03,10.322750
"116,140",-6.00E-01,-2.63E-03,10.322770
"116,141",-6.00E-01,-2.63E-03,10.322790
"116,142",-6.00E-01,-2.63E-03,10.322810
"116,143",-6.00E-01,-2.63E-03,10.322830
"116,144",-6.00E-01,-2.63E-03,10.322850
"116,145",-6.00E-01,-2.63E-03,10.322870
"116,146",-6.00E-01,-2.63E-03,10.322890
"116,147",-6.00E-01,-2.63E-03,10.322910
"116,148",-6.00E-01,-2.63E-03,10.322930
"116,149",-6.00E-01,-2.63E-03,10.322950
"116,150",-6.00E-01,-2.63E-03,10.322970
"116,151",-6.00E-01,-2.63E-03,10.322990
"116,152",-6.00E-01,-2.63E-03,10.323010
"116,153",-6.00E-01,-2.63E-03,10.323030
"116,154",-6.00E-01,-2.63E-03,10.323050
"116,155",-6.00E-01,-2.63E-03,10.323070
"116,156",-6.00E-01,-2.63E-03,10.323090
"116,157",-6.00E-01,-2.63E-03,10.323110
"116,158",-6.00E-01,-2.63E-03,10.323130
"116,159",-6.00E-01,-2.63E-03,10.323150
"116,160",-6.00E-01,-2.63E-03,10.323170
"116,161",-6.00E-01,-2.63E-03,10.323190
"116,162",-6.00E-01,-2.63E-03,10.323210
"116,163",-6.00E-01,-2.63E-03,10.323230
"116,164",-6.00E-01,-2.63E-03,10.323250
"116,165",-6.00E-01,-2.63E-03,10.323270
"116,166",-6.00E-01,-2.63E-03,10.323290
"116,167",-6.00E-01,-2.63E-03,10.323310
"116,168",-6.00E-01,-2.63E-03,10.323330
"116,169",-6.00E-01,-2.63E-03,10.323350
"116,170",-6.00E-01,-2.63E-03,10.323370
"116,171",-6.00E-01,-2.63E-03,10.323390
"116,172",-6.00E-01,-2.63E-03,10.323410
"116,173",-6.00E-01,-2.63E-03,10.323430
"116,174",-6.00E-01,-2.63E-03,10.323450
"116,175",-6.00E-01,-2.63E-03,10.323470
"116,176",-6.00E-01,-2.63E-03,10.323490
"116,177",-6.00E-01,-2.63E-03,10.323510
"116,178",-6.00E-01,-2.63E-03,10.323530
"116,179",-6.00E-01,-2.63E-03,10.323550
"116,180",-6.00E-01,-2.63E-03,10.323570
"116,181",-6.00E-01,-2.63E-03,10.323590
"116,182",-6.00E-01,-2.63E-03,10.323610
"116,183",-6.00E-01,-2.63E-03,10.323630
"116,184",-6.00E-01,-2.63E-03,10.323650
"116,185",-6.00E-01,-2.63E-03,10.323670
"116,186",-6.00E-01,-2.63E-03,10.323690
"116,187",-6.00E-01,-2.63E-03,10.323710
"116,188",-6.00E-01,-2.63E-03,10.323730
"116,189",-6.00E-01,-2.63E-03,10.323750
"116,190",-6.00E-01,-2.63E-03,10.323770
"116,191",-6.00E-01,-2.63E-03,10.323790
"116,192",-6.00E-01,-2.63E-03,10.323810
"116,193",-6.00E-01,-2.63E-03,10.323830
"116,194",-6.00E-01,-2.63E-03,10.323850
"116,195",-6.00E-01,-2.63E-03,10.323870
"116,196",-6.00E-01,-2.63E-03,10.323890
"116,197",-6.00E-01,-2.63E-03,10.323910
"116,198",-6.00E-01,-2.63E-03,10.323930
"116,199",-6.00E-01,-2.63E-03,10.323950
"116,200",-6.00E-01,-2.63E-03,10.323970
"116,201",-6.00E-01,-2.63E-03,10.323990
"116,202",-6.00E-01,-2.63E-03,10.324010
"116,203",-6.00E-01,-2.63E-03,10.324030
"116,204",-6.00E-01,-2.63E-03,10.324050
"116,205",-6.00E-01,-2.63E-03,10.324070
"116,206",-6.00E-01,-2.63E-03,10.324090
"116,207",-6.00E-01,-2.63E-03,10.324110
"116,208",-6.00E-01,-2.63E-03,10.324130
"116,209",-6.00E-01,-2.63E-03,10.324150
"116,210",-6.00E-01,-2.63E-03,10.324170
"116,211",-6.00E-01,-2.63E-03,10.324190
"116,212",-6.00E-01,-2.63E-03,10.324210
"116,213",-6.00E-01,-2.63E-03,10.324230
"116,214",-6.00E-01,-2.63E-03,10.324250
"116,215",-6.00E-01,-2.63E-03,10.324270
"116,216",-6.00E-01,-2.63E-03,10.324290
"116,217",-6.00E-01,-2.63E-03,10.324310
"116,218",-6.00E-01,-2.63E-03,10.324330
"116,219",-6.00E-01,-2.63E-03,10.324350
"116,220",-6.00E-01,-2.63E-03,10.324370
"116,221",-6.00E-01,-2.63E-03,10.324390
"116,222",-6.00E-01,-2.63E-03,10.324410
"116,223",-6.00E-01,-2.63E-03,10.324430
"116,224",-6.00E-01,-2.63E-03,10.324450
"116,225",-6.00E-01,-2.63E-03,10.324470
"116,226",-6.00E-01,-2.63E-03,10.324490
"116,227",-6.00E-01,-2.63E-03,10.324510
"116,228",-6.00E-01,-2.63E-03,10.324530
"116,229",-6.00E-01,-2.63E-03,10.324550
"116,230",-6.00E-01,-2.63E-03,10.324570
"116,231",-6.00E-01,-2.63E-03,10.324590
"116,232",-6.00E-01,-2.63E-03,10.324610
"116,233",-6.00E-01,-2.63E-03,10.324630
"116,234",-6.00E-01,-2.63E-03,10.324650
"116,235",-6.00E-01,-2.63E-03,10.324670
"116,236",-6.00E-01,-2.63E-03,10.324690
"116,237",-6.00E-01,-2.63E-03,10.324710
"116,238",-6.00E-01,-2.63E-03,10.324730
"116,239",-6.00E-01,-2.63E-03,10.324750
"116,240",-6.00E-01,-2.63E-03,10.324770
"116,241",-6.00E-01,-2.63E-03,10.324790
"116,242",-6.00E-01,-2.63E-03,10.324810
"116,243",-6.00E-01,-2.63E-03,10.324830
"116,244",-6.00E-01,-2.63E-03,10.324850
"116,245",-6.00E-01,-2.63E-03,10.324870
"116,246",-6.00E-01,-2.63E-03,10.324890
"116,247",-6.00E-01,-2.63E-03,10.324910
"116,248",-6.00E-01,-2.63E-03,10.324930
"116,249",-6.00E-01,-2.63E-03,10.324950
"116,250",-6.00E-01,-2.63E-03,10.324970
"116,251",-6.00E-01,-2.63E-03,10.324990
"116,252",-6.00E-01,-2.63E-03,10.325010
"116,253",-6.00E-01,-2.63E-03,10.325030
"116,254",-6.00E-01,-2.63E-03,10.325050
"116,255",-6.00E-01,-2.63E-03,10.325070
"116,256",-6.00E-01,-2.63E-03,10.325090
"116,257",-6.00E-01,-2.63E-03,10.325110
"116,258",-6.00E-01,-2.63E-03,10.325130
"116,259",-6.00E-01,-2.63E-03,10.325150
"116,260",-6.00E-01,-2.63E-03,10.325170
"116,261",-6.00E-01,-2.63E-03,10.325190
"116,262",-6.00E-01,-2.63E-03,10.325210
"116,263",-6.00E-01,-2.63E-03,10.325230
"116,264",-6.00E-01,-2.63E-03,10.325250
"116,265",-6.00E-01,-2.63E-03,10.325270
"116,266",-6.00E-01,-2.63E-03,10.325290
"116,267",-6.00E-01,-2.63E-03,10.325310
"116,268",-6.00E-01,-2.63E-03,10.325330
"116,269",-6.00E-01,-2.63E-03,10.325350
"116,270",-6.00E-01,-2.63E-03,10.325370
"116,271",-6.00E-01,-2.63E-03,10.325390
"116,272",-6.00E-01,-2.63E-03,10.325410
"116,273",-6.00E-01,-2.63E-03,10.325430
"116,274",-6.00E-01,-2.63E-03,10.325450
"116,275",-6.00E-01,-2.63E-03,10.325470
"116,276",-6.00E-01,-2.63E-03,10.325490
"116,277",-6.00E-01,-2.63E-03,10.325510
"116,278",-6.00E-01,-2.63E-03,10.325530
"116,279",-6.00E-01,-2.63E-03,10.325550
"116,280",-6.00E-01,-2.63E-03,10.325570
"116,281",-6.00E-01,-2.63E-03,10.325590
"116,282",-6.00E-01,-2.63E-03,10.325610
"116,283",-6.00E-01,-2.63E-03,10.325630
"116,284",-6.00E-01,-2.63E-03,10.325650
"116,285",-6.00E-01,-2.63E-03,10.325670
"116,286",-6.00E-01,-2.63E-03,10.325690
"116,287",-6.00E-01,-2.63E-03,10.325710
"116,288",-6.00E-01,-2.63E-03,10.325730
"116,289",-6.00E-01,-2.63E-03,10.325750
"116,290",-6.00E-01,-2.63E-03,10.325770
"116,291",-6.00E-01,-2.63E-03,10.325790
"116,292",-6.00E-01,-2.63E-03,10.325810
"116,293",-6.00E-01,-2.63E-03,10.325830
"116,294",-6.00E-01,-2.63E-03,10.325850
"116,295",-6.00E-01,-2.63E-03,10.325870
"116,296",-6.00E-01,-2.63E-03,10.325890
"116,297",-6.00E-01,-2.63E-03,10.325910
"116,298",-6.00E-01,-2.63E-03,10.325930
"116,299",-6.00E-01,-2.63E-03,10.325950
"116,300",-6.00E-01,-2.63E-03,10.325970
"116,301",-6.00E-01,-2.63E-03,10.325990
"116,302",-6.00E-01,-2.63E-03,10.326010
"116,303",-6.00E-01,-2.63E-03,10.326030
"116,304",-6.00E-01,-2.63E-03,10.326050
"116,305",-6.00E-01,-2.63E-03,10.326070
"116,306",-6.00E-01,-2.63E-03,10.326090
"116,307",-6.00E-01,-2.63E-03,10.326110
"116,308",-6.00E-01,-2.63E-03,10.326130
"116,309",-6.00E-01,-2.63E-03,10.326150
"116,310",-6.00E-01,-2.63E-03,10.326170
"116,311",-6.00E-01,-2.63E-03,10.326190
"116,312",-6.00E-01,-2.63E-03,10.326210
"116,313",-6.00E-01,-2.63E-03,10.326230
"116,314",-6.00E-01,-2.63E-03,10.326250
"116,315",-6.00E-01,-2.63E-03,10.326270
"116,316",-6.00E-01,-2.63E-03,10.326290
"116,317",-6.00E-01,-2.63E-03,10.326310
"116,318",-6.00E-01,-2.63E-03,10.326330
"116,319",-6.00E-01,-2.63E-03,10.326350
"116,320",-6.00E-01,-2.63E-03,10.326370
"116,321",-6.00E-01,-2.63E-03,10.326390
"116,322",-6.00E-01,-2.63E-03,10.326410
"116,323",-6.00E-01,-2.63E-03,10.326430
"116,324",-6.00E-01,-2.63E-03,10.326450
"116,325",-6.00E-01,-2.63E-03,10.326470
"116,326",-6.00E-01,-2.63E-03,10.326490
"116,327",-6.00E-01,-2.63E-03,10.326510
"116,328",-6.00E-01,-2.63E-03,10.326530
"116,329",-6.00E-01,-2.63E-03,10.326550
"116,330",-6.00E-01,-2.63E-03,10.326570
"116,331",-6.00E-01,-2.63E-03,10.326590
"116,332",-6.00E-01,-2.63E-03,10.326610
"116,333",-6.00E-01,-2.63E-03,10.326630
"116,334",-6.00E-01,-2.63E-03,10.326650
"116,335",-6.00E-01,-2.63E-03,10.326670
"116,336",-6.00E-01,-2.63E-03,10.326690
"116,337",-6.00E-01,-2.63E-03,10.326710
"116,338",-6.00E-01,-2.63E-03,10.326730
"116,339",-6.00E-01,-2.63E-03,10.326750
"116,340",-6.00E-01,-2.63E-03,10.326770
"116,341",-6.00E-01,-2.63E-03,10.326790
"116,342",-6.00E-01,-2.63E-03,10.326810
"116,343",-6.00E-01,-2.63E-03,10.326830
"116,344",-6.00E-01,-2.63E-03,10.326850
"116,345",-6.00E-01,-2.63E-03,10.326870
"116,346",-6.00E-01,-2.63E-03,10.326890
"116,347",-6.00E-01,-2.63E-03,10.326910
"116,348",-6.00E-01,-2.63E-03,10.326930
"116,349",-6.00E-01,-2.63E-03,10.326950
"116,350",-6.00E-01,-2.63E-03,10.326970
"116,351",-6.00E-01,-2.63E-03,10.326990
"116,352",-6.00E-01,-2.63E-03,10.327010
"116,353",-6.00E-01,-2.63E-03,10.327030
"116,354",-6.00E-01,-2.63E-03,10.327050
"116,355",-6.00E-01,-2.63E-03,10.327070
"116,356",-6.00E-01,-2.63E-03,10.327090
"116,357",-6.00E-01,-2.63E-03,10.327110
"116,358",-6.00E-01,-2.63E-03,10.327130
"116,359",-6.00E-01,-2.63E-03,10.327150
"116,360",-6.00E-01,-2.63E-03,10.327170
"116,361",-6.00E-01,-2.63E-03,10.327190
"116,362",-6.00E-01,-2.63E-03,10.327210
"116,363",-6.00E-01,-2.63E-03,10.327230
"116,364",-6.00E-01,-2.63E-03,10.327250
"116,365",-6.00E-01,-2.63E-03,10.327270
"116,366",-6.00E-01,-2.63E-03,10.327290
"116,367",-6.00E-01,-2.63E-03,10.327310
"116,368",-6.00E-01,-2.63E-03,10.327330
"116,369",-6.00E-01,-2.63E-03,10.327350
"116,370",-6.00E-01,-2.63E-03,10.327370
"116,371",-6.00E-01,-2.63E-03,10.327390
"116,372",-6.00E-01,-2.63E-03,10.327410
"116,373",-6.00E-01,-2.63E-03,10.327430
"116,374",-6.00E-01,-2.63E-03,10.327450
"116,375",-6.00E-01,-2.63E-03,10.327470
"116,376",-6.00E-01,-2.63E-03,10.327490
"116,377",-6.00E-01,-2.63E-03,10.327510
"116,378",-6.00E-01,-2.63E-03,10.327530
"116,379",-6.00E-01,-2.63E-03,10.327550
"116,380",-6.00E-01,-2.63E-03,10.327570
"116,381",-6.00E-01,-2.63E-03,10.327590
"116,382",-6.00E-01,-2.63E-03,10.327610
"116,383",-6.00E-01,-2.63E-03,10.327630
"116,384",-6.00E-01,-2.63E-03,10.327650
"116,385",-6.00E-01,-2.63E-03,10.327670
"116,386",-6.00E-01,-2.63E-03,10.327690
"116,387",-6.00E-01,-2.63E-03,10.327710
"116,388",-6.00E-01,-2.63E-03,10.327730
"116,389",-6.00E-01,-2.63E-03,10.327750
"116,390",-6.00E-01,-2.63E-03,10.327770
"116,391",-6.00E-01,-2.63E-03,10.327790
"116,392",-6.00E-01,-2.63E-03,10.327810
"116,393",-6.00E-01,-2.63E-03,10.327830
"116,394",-6.00E-01,-2.63E-03,10.327850
"116,395",-6.00E-01,-2.63E-03,10.327870
"116,396",-6.00E-01,-2.63E-03,10.327890
"116,397",-6.00E-01,-2.63E-03,10.327910
"116,398",-6.00E-01,-2.63E-03,10.327930
"116,399",-6.00E-01,-2.63E-03,10.327950
"116,400",-6.00E-01,-2.63E-03,10.327970
"116,401",-6.00E-01,-2.63E-03,10.327990
"116,402",-6.00E-01,-2.63E-03,10.328010
"116,403",-6.00E-01,-2.63E-03,10.328030
"116,404",-6.00E-01,-2.63E-03,10.328050
"116,405",-6.00E-01,-2.63E-03,10.328070
"116,406",-6.00E-01,-2.63E-03,10.328090
"116,407",-6.00E-01,-2.63E-03,10.328110
"116,408",-6.00E-01,-2.63E-03,10.328130
"116,409",-6.00E-01,-2.63E-03,10.328150
"116,410",-6.00E-01,-2.63E-03,10.328170
"116,411",-6.00E-01,-2.63E-03,10.328190
"116,412",-6.00E-01,-2.63E-03,10.328210
"116,413",-6.00E-01,-2.63E-03,10.328230
"116,414",-6.00E-01,-2.63E-03,10.328250
"116,415",-6.00E-01,-2.63E-03,10.328270
"116,416",-6.00E-01,-2.63E-03,10.328290
"116,417",-6.00E-01,-2.63E-03,10.328310
"116,418",-6.00E-01,-2.63E-03,10.328330
"116,419",-6.00E-01,-2.63E-03,10.328350
"116,420",-6.00E-01,-2.63E-03,10.328370
"116,421",-6.00E-01,-2.63E-03,10.328390
"116,422",-6.00E-01,-2.63E-03,10.328410
"116,423",-6.00E-01,-2.63E-03,10.328430
"116,424",-6.00E-01,-2.63E-03,10.328450
"116,425",-6.00E-01,-2.63E-03,10.328470
"116,426",-6.00E-01,-2.63E-03,10.328490
"116,427",-6.00E-01,-2.63E-03,10.328510
"116,428",-6.00E-01,-2.63E-03,10.328530
"116,429",-6.00E-01,-2.63E-03,10.328550
"116,430",-6.00E-01,-2.63E-03,10.328570
"116,431",-6.00E-01,-2.63E-03,10.328590
"116,432",-6.00E-01,-2.63E-03,10.328610
"116,433",-6.00E-01,-2.63E-03,10.328630
"116,434",-6.00E-01,-2.63E-03,10.328650
"116,435",-6.00E-01,-2.63E-03,10.328670
"116,436",-6.00E-01,-2.63E-03,10.328690
"116,437",-6.00E-01,-2.63E-03,10.328710
"116,438",-6.00E-01,-2.63E-03,10.328730
"116,439",-6.00E-01,-2.63E-03,10.328750
"116,440",-6.00E-01,-2.63E-03,10.328770
"116,441",-6.00E-01,-2.63E-03,10.328790
"116,442",-6.00E-01,-2.63E-03,10.328810
"116,443",-6.00E-01,-2.63E-03,10.328830
"116,444",-6.00E-01,-2.63E-03,10.328850
"116,445",-6.00E-01,-2.63E-03,10.328870
"116,446",-6.00E-01,-2.63E-03,10.328890
"116,447",-6.00E-01,-2.63E-03,10.328910
"116,448",-6.00E-01,-2.63E-03,10.328930
"116,449",-6.00E-01,-2.63E-03,10.328950
"116,450",-6.00E-01,-2.63E-03,10.328970
"116,451",-6.00E-01,-2.63E-03,10.328990
"116,452",-6.00E-01,-2.63E-03,10.329010
"116,453",-6.00E-01,-2.63E-03,10.329030
"116,454",-6.00E-01,-2.63E-03,10.329050
"116,455",-6.00E-01,-2.63E-03,10.329070
"116,456",-6.00E-01,-2.63E-03,10.329090
"116,457",-6.00E-01,-2.63E-03,10.329110
"116,458",-6.00E-01,-2.63E-03,10.329130
"116,459",-6.00E-01,-2.63E-03,10.329150
"116,460",-6.00E-01,-2.63E-03,10.329170
"116,461",-6.00E-01,-2.63E-03,10.329190
"116,462",-6.00E-01,-2.63E-03,10.329210
"116,463",-6.00E-01,-2.63E-03,10.329230
"116,464",-6.00E-01,-2.63E-03,10.329250
"116,465",-6.00E-01,-2.63E-03,10.329270
"116,466",-6.00E-01,-2.63E-03,10.329290
"116,467",-6.00E-01,-2.63E-03,10.329310
"116,468",-6.00E-01,-2.63E-03,10.329330
"116,469",-6.00E-01,-2.63E-03,10.329350
"116,470",-6.00E-01,-2.63E-03,10.329370
"116,471",-6.00E-01,-2.63E-03,10.329390
"116,472",-6.00E-01,-2.63E-03,10.329410
"116,473",-6.00E-01,-2.63E-03,10.329430
"116,474",-6.00E-01,-2.63E-03,10.329450
"116,475",-6.00E-01,-2.63E-03,10.329470
"116,476",-6.00E-01,-2.63E-03,10.329490
"116,477",-6.00E-01,-2.63E-03,10.329510
"116,478",-6.00E-01,-2.63E-03,10.329530
"116,479",-6.00E-01,-2.63E-03,10.329550
"116,480",-6.00E-01,-2.63E-03,10.329570
"116,481",-6.00E-01,-2.63E-03,10.329590
"116,482",-6.00E-01,-2.63E-03,10.329610
"116,483",-6.00E-01,-2.63E-03,10.329630
"116,484",-6.00E-01,-2.63E-03,10.329650
"116,485",-6.00E-01,-2.63E-03,10.329670
"116,486",-6.00E-01,-2.63E-03,10.329690
"116,487",-6.00E-01,-2.63E-03,10.329710
"116,488",-6.00E-01,-2.63E-03,10.329730
"116,489",-6.00E-01,-2.63E-03,10.329750
"116,490",-6.00E-01,-2.63E-03,10.329770
"116,491",-6.00E-01,-2.63E-03,10.329790
"116,492",-6.00E-01,-2.63E-03,10.329810
"116,493",-6.00E-01,-2.63E-03,10.329830
"116,494",-6.00E-01,-2.63E-03,10.329850
"116,495",-6.00E-01,-2.63E-03,10.329870
"116,496",-6.00E-01,-2.63E-03,10.329890
"116,497",-6.00E-01,-2.63E-03,10.329910
"116,498",-6.00E-01,-2.63E-03,10.329930
"116,499",-6.00E-01,-2.63E-03,10.329950
"116,500",-6.00E-01,-2.63E-03,10.329970
"116,501",-6.00E-01,-2.63E-03,10.329990
"116,502",-6.00E-01,-2.63E-03,10.330010
"116,503",-6.00E-01,-2.63E-03,10.330030
"116,504",-6.00E-01,-2.63E-03,10.330050
"116,505",-6.00E-01,-2.63E-03,10.330070
"116,506",-6.00E-01,-2.63E-03,10.330090
